SID,Season_Year,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,TRACK_TYPE,DIST2LAND,LANDFALL,Haversine Distance,NATURE_DS,NATURE_MX,NATURE_NR,NATURE_TS,Day_of_the_Week,Month,Hour_of_the_Week
1879149N21087,1879,1879,9.0,NI,0,UNNAMED,1879-05-29 06:00:00,20.7,87.2,34.68862275449102,,main,20.0,10.0,15.228557143810338,0.0,0.0,0.0,1.0,3.0,5.0,78.0
1879149N21087,1879,1879,9.0,NI,0,UNNAMED,1879-05-29 09:00:00,20.7,87.1,34.68862275449102,,main,10.0,0.0,10.401662873868208,0.0,0.0,0.0,1.0,3.0,5.0,81.0
1879149N21087,1879,1879,9.0,NI,0,UNNAMED,1879-05-29 12:00:00,20.8,87.0,34.68862275449102,,main,0.0,0.0,15.22387082547972,0.0,0.0,0.0,1.0,3.0,5.0,84.0
1879220N21088,1879,1879,10.0,NI,0,UNNAMED,1879-08-08 03:00:00,21.0,87.9,34.68862275449102,,main,73.0,73.0,10.38094053489966,0.0,0.0,0.0,1.0,4.0,8.0,99.0
1879220N21088,1879,1879,10.0,NI,0,UNNAMED,1879-08-08 06:00:00,21.0,87.8,34.68862275449102,,main,78.0,78.0,10.38094053490098,0.0,0.0,0.0,1.0,4.0,8.0,102.0
1879220N21088,1879,1879,10.0,NI,0,UNNAMED,1879-08-08 09:00:00,21.0,87.8,34.68862275449102,,main,78.0,63.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,105.0
1879220N21088,1879,1879,10.0,NI,0,UNNAMED,1879-08-08 12:00:00,21.1,87.7,34.68862275449102,,main,63.0,56.0,15.209692158670649,0.0,0.0,0.0,1.0,4.0,8.0,108.0
1879220N21088,1879,1879,10.0,NI,0,UNNAMED,1879-08-08 15:00:00,21.1,87.5,34.68862275449102,,main,56.0,44.0,20.747938608403487,0.0,0.0,0.0,1.0,4.0,8.0,111.0
1879220N21088,1879,1879,10.0,NI,0,UNNAMED,1879-08-08 18:00:00,21.2,87.4,34.68862275449102,,main,44.0,30.0,15.20492616255398,0.0,0.0,0.0,1.0,4.0,8.0,114.0
1879220N21088,1879,1879,10.0,NI,0,UNNAMED,1879-08-08 21:00:00,21.3,87.3,34.68862275449102,,main,30.0,10.0,15.20014034504778,0.0,0.0,0.0,1.0,4.0,8.0,117.0
1879220N21088,1879,1879,10.0,NI,0,UNNAMED,1879-08-09 00:00:00,21.4,87.1,34.68862275449102,,main,10.0,0.0,23.50879404593771,0.0,0.0,0.0,1.0,5.0,8.0,120.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-13 03:00:00,20.9,89.9,34.68862275449102,,main,101.0,101.0,10.387879631522663,0.0,0.0,0.0,1.0,5.0,9.0,123.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-13 06:00:00,20.9,89.9,34.68862275449102,,main,101.0,98.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,126.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-13 09:00:00,20.9,89.8,34.68862275449102,,main,98.0,84.0,10.387879631523983,0.0,0.0,0.0,1.0,5.0,9.0,129.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-13 12:00:00,21.0,89.7,34.68862275449102,,main,84.0,84.0,15.214438293979605,0.0,0.0,0.0,1.0,5.0,9.0,132.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-13 15:00:00,21.0,89.7,34.68862275449102,,main,84.0,70.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,135.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-13 18:00:00,21.1,89.6,34.68862275449102,,main,70.0,67.0,15.209692158671547,0.0,0.0,0.0,1.0,5.0,9.0,138.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-13 21:00:00,21.1,89.5,34.68862275449102,,main,67.0,63.0,10.373969816127572,0.0,0.0,0.0,1.0,5.0,9.0,141.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-14 00:00:00,21.1,89.4,34.68862275449102,,main,63.0,63.0,10.373969816127572,0.0,0.0,0.0,1.0,6.0,9.0,144.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-14 03:00:00,21.1,89.4,34.68862275449102,,main,63.0,63.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,147.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-14 06:00:00,21.1,89.4,34.68862275449102,,main,63.0,63.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,150.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-14 09:00:00,21.1,89.4,34.68862275449102,,main,63.0,63.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,153.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-14 12:00:00,21.1,89.4,34.68862275449102,,main,63.0,63.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,156.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-14 15:00:00,21.1,89.4,34.68862275449102,,main,63.0,63.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,159.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-14 18:00:00,21.1,89.4,34.68862275449102,,main,63.0,63.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,162.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-14 21:00:00,21.1,89.4,34.68862275449102,,main,63.0,63.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,165.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-15 00:00:00,21.1,89.4,34.68862275449102,,main,63.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-15 03:00:00,21.1,89.3,34.68862275449102,,main,59.0,56.0,10.373969816128891,0.0,0.0,0.0,1.0,0.0,9.0,3.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-15 06:00:00,21.1,89.2,34.68862275449102,,main,56.0,55.0,10.373969816128891,0.0,0.0,0.0,1.0,0.0,9.0,6.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-15 09:00:00,21.1,89.0,34.68862275449102,,main,55.0,44.0,20.747938608403487,0.0,0.0,0.0,1.0,0.0,9.0,9.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-15 12:00:00,21.2,88.7,34.68862275449102,,main,49.0,44.0,33.038807842647174,0.0,0.0,0.0,1.0,0.0,9.0,12.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-15 15:00:00,21.2,88.5,34.68862275449102,,main,44.0,33.0,20.733933960446777,0.0,0.0,0.0,1.0,0.0,9.0,15.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-15 18:00:00,21.3,88.3,34.68862275449102,,main,33.0,33.0,23.52121747944308,0.0,0.0,0.0,1.0,0.0,9.0,18.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-15 21:00:00,21.3,88.2,34.68862275449102,,main,33.0,30.0,10.359933597168643,0.0,0.0,0.0,1.0,0.0,9.0,21.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-16 00:00:00,21.4,87.9,34.68862275449102,,main,35.0,30.0,32.99906946533165,0.0,0.0,0.0,1.0,1.0,9.0,24.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-16 03:00:00,21.5,87.6,34.68862275449102,,main,22.0,0.0,32.979068892340834,0.0,0.0,0.0,1.0,1.0,9.0,27.0
1879256N21090,1879,1879,19.0,NI,0,UNNAMED,1879-09-16 06:00:00,21.5,87.1,34.68862275449102,,main,0.0,0.0,51.728834562241055,0.0,0.0,0.0,1.0,1.0,9.0,30.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-12 18:00:00,20.0,88.4,34.68862275449102,,main,165.0,147.0,33.26984584535459,0.0,0.0,0.0,1.0,6.0,10.0,162.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-12 21:00:00,20.0,88.2,34.68862275449102,,main,147.0,138.0,20.897809166240695,0.0,0.0,0.0,1.0,6.0,10.0,165.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-13 00:00:00,20.0,88.1,34.68862275449102,,main,138.0,130.0,10.448905048536384,0.0,0.0,0.0,1.0,0.0,10.0,0.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-13 03:00:00,20.0,88.0,34.68862275449102,,main,130.0,130.0,10.448905048533724,0.0,0.0,0.0,1.0,0.0,10.0,3.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-13 06:00:00,20.0,88.0,34.68862275449102,,main,130.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,6.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-13 09:00:00,20.0,88.0,34.68862275449102,,main,130.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,9.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-13 12:00:00,20.0,88.0,34.68862275449102,,main,130.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,12.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-13 15:00:00,20.0,88.0,34.68862275449102,,main,130.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,15.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-13 18:00:00,20.0,88.0,34.68862275449102,,main,130.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,18.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-14 03:00:00,20.1,87.9,34.68862275449102,,main,115.0,66.0,30.517048951924863,0.0,0.0,0.0,1.0,1.0,10.0,27.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-14 06:00:00,20.5,87.5,34.68862275449102,,main,56.0,15.0,60.979122330605165,0.0,0.0,0.0,1.0,1.0,10.0,30.0
1879284N19092,1879,1879,24.0,NI,0,UNNAMED,1879-10-14 09:00:00,21.0,87.1,34.68862275449102,,main,23.0,0.0,69.43365203973201,0.0,0.0,0.0,1.0,1.0,10.0,33.0
1879299N20092,1879,1879,27.0,NI,0,UNNAMED,1879-10-26 03:00:00,20.0,92.1,34.68862275449102,,main,71.0,53.0,34.95961586484143,0.0,0.0,0.0,1.0,6.0,10.0,147.0
1879299N20092,1879,1879,27.0,NI,0,UNNAMED,1879-10-26 06:00:00,20.4,92.0,34.68862275449102,,main,53.0,38.0,45.68577778953918,0.0,0.0,0.0,1.0,6.0,10.0,150.0
1879299N20092,1879,1879,27.0,NI,0,UNNAMED,1879-10-26 09:00:00,20.8,91.9,34.68862275449102,,main,43.0,20.0,45.679604473132045,0.0,0.0,0.0,1.0,6.0,10.0,153.0
1879299N20092,1879,1879,27.0,NI,0,UNNAMED,1879-10-26 12:00:00,21.2,91.9,34.68862275449102,,main,20.0,10.0,44.47797065782356,0.0,0.0,0.0,1.0,6.0,10.0,156.0
1879299N20092,1879,1879,27.0,NI,0,UNNAMED,1879-10-26 15:00:00,21.6,91.8,34.68862275449102,,main,15.0,10.0,45.66695869722928,0.0,0.0,0.0,1.0,6.0,10.0,159.0
1879299N20092,1879,1879,27.0,NI,0,UNNAMED,1879-10-26 18:00:00,22.0,91.8,34.68862275449102,,main,10.0,0.0,44.4779706578232,0.0,0.0,0.0,1.0,6.0,10.0,162.0
1879299N20092,1879,1879,27.0,NI,0,UNNAMED,1879-10-26 21:00:00,22.4,91.8,34.68862275449102,,main,0.0,0.0,44.47797065782356,0.0,0.0,0.0,1.0,6.0,10.0,165.0
1879299N20092,1879,1879,27.0,NI,0,UNNAMED,1879-10-27 00:00:00,22.8,91.8,34.68862275449102,,main,0.0,0.0,44.47797065782356,0.0,0.0,0.0,1.0,0.0,10.0,0.0
1879299N20092,1879,1879,27.0,NI,0,UNNAMED,1879-10-27 03:00:00,23.1,91.8,34.68862275449102,,main,0.0,34.57637819525716,33.358477993367664,0.0,0.0,0.0,1.0,0.0,10.0,3.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-01 06:00:00,20.0,88.8,34.68862275449102,,main,179.0,168.0,15.260798770232888,0.0,0.0,0.0,1.0,1.0,6.0,30.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-01 09:00:00,20.2,88.8,34.68862275449102,,main,156.0,156.0,22.238985328911777,0.0,0.0,0.0,1.0,1.0,6.0,33.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-01 12:00:00,20.2,88.7,34.68862275449102,,main,157.0,146.0,10.435566124293208,0.0,0.0,0.0,1.0,1.0,6.0,36.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-01 15:00:00,20.3,88.7,34.68862275449102,,main,146.0,134.0,11.119492664455889,0.0,0.0,0.0,1.0,1.0,6.0,39.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-01 18:00:00,20.4,88.6,34.68862275449102,,main,134.0,123.0,15.242495846070693,0.0,0.0,0.0,1.0,1.0,6.0,42.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-01 21:00:00,20.5,88.5,34.68862275449102,,main,123.0,111.0,15.23786969245086,0.0,0.0,0.0,1.0,1.0,6.0,45.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-02 00:00:00,20.6,88.4,34.68862275449102,,main,111.0,89.0,15.233223445615147,0.0,0.0,0.0,1.0,2.0,6.0,48.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-02 03:00:00,20.8,88.3,34.68862275449102,,main,89.0,67.0,24.551311616333823,0.0,0.0,0.0,1.0,2.0,6.0,51.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-02 06:00:00,21.1,88.2,34.68862275449102,,main,55.0,35.0,34.937426267919534,0.0,0.0,0.0,1.0,2.0,6.0,54.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-02 09:00:00,21.4,88.1,34.68862275449102,,main,24.0,20.0,34.93120218898742,0.0,0.0,0.0,1.0,2.0,6.0,57.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-02 12:00:00,21.7,88.0,34.68862275449102,,main,15.0,0.0,34.92490544247708,0.0,0.0,0.0,1.0,2.0,6.0,60.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-02 15:00:00,21.9,87.9,34.68862275449102,,main,0.0,0.0,24.51863161449722,0.0,0.0,0.0,1.0,2.0,6.0,63.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-02 18:00:00,22.2,87.8,34.68862275449102,,main,0.0,0.0,34.914251154185635,0.0,0.0,0.0,1.0,2.0,6.0,66.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-02 21:00:00,22.4,87.8,34.68862275449102,,main,0.0,0.0,22.238985328911777,0.0,0.0,0.0,1.0,2.0,6.0,69.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-03 00:00:00,22.7,87.7,34.68862275449102,,main,0.0,0.0,34.90339988784508,0.0,0.0,0.0,1.0,3.0,6.0,72.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-03 03:00:00,22.9,87.7,34.68862275449102,,main,0.0,0.0,22.238985328911777,0.0,0.0,0.0,1.0,3.0,6.0,75.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-03 06:00:00,23.2,87.7,34.68862275449102,,main,0.0,0.0,33.358477993367664,0.0,0.0,0.0,1.0,3.0,6.0,78.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-03 09:00:00,23.4,87.7,34.68862275449102,,main,0.0,0.0,22.238985328911426,0.0,0.0,0.0,1.0,3.0,6.0,81.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-03 12:00:00,23.7,87.7,34.68862275449102,,main,0.0,0.0,33.358477993367664,0.0,0.0,0.0,1.0,3.0,6.0,84.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-03 15:00:00,24.0,87.7,34.68862275449102,,main,0.0,0.0,33.35847799336802,0.0,0.0,0.0,1.0,3.0,6.0,87.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-03 18:00:00,24.2,87.7,34.68862275449102,,main,0.0,0.0,22.238985328911426,0.0,0.0,0.0,1.0,3.0,6.0,90.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-03 21:00:00,24.4,87.7,34.68862275449102,,main,0.0,0.0,22.238985328911777,0.0,0.0,0.0,1.0,3.0,6.0,93.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-04 00:00:00,24.6,87.7,34.68862275449102,,main,0.0,0.0,22.238985328912133,0.0,0.0,0.0,1.0,4.0,6.0,96.0
1880153N20089,1880,1880,4.0,NI,0,UNNAMED,1880-06-04 03:00:00,24.8,87.7,34.68862275449102,,main,0.0,34.57637819525716,22.238985328911426,0.0,0.0,0.0,1.0,4.0,6.0,99.0
1880196N20089,1880,1880,8.0,NI,0,UNNAMED,1880-07-14 03:00:00,20.5,89.1,34.68862275449102,,main,123.0,111.0,15.237869692451769,0.0,0.0,0.0,1.0,2.0,7.0,51.0
1880196N20089,1880,1880,8.0,NI,0,UNNAMED,1880-07-14 06:00:00,20.6,89.0,34.68862275449102,,main,111.0,100.0,15.233223445615147,0.0,0.0,0.0,1.0,2.0,7.0,54.0
1880196N20089,1880,1880,8.0,NI,0,UNNAMED,1880-07-14 09:00:00,20.7,88.9,34.68862275449102,,main,100.0,90.0,15.228557143810338,0.0,0.0,0.0,1.0,2.0,7.0,57.0
1880196N20089,1880,1880,8.0,NI,0,UNNAMED,1880-07-14 12:00:00,20.8,88.8,34.68862275449102,,main,90.0,90.0,15.22387082547972,0.0,0.0,0.0,1.0,2.0,7.0,60.0
1880196N20089,1880,1880,8.0,NI,0,UNNAMED,1880-07-14 15:00:00,20.8,88.5,34.68862275449102,,main,89.0,78.0,31.184357261664854,0.0,0.0,0.0,1.0,2.0,7.0,63.0
1880196N20089,1880,1880,8.0,NI,0,UNNAMED,1880-07-14 18:00:00,20.9,88.2,34.68862275449102,,main,78.0,78.0,33.09775723196622,0.0,0.0,0.0,1.0,2.0,7.0,66.0
1880196N20089,1880,1880,8.0,NI,0,UNNAMED,1880-07-14 21:00:00,20.9,88.0,34.68862275449102,,main,80.0,66.0,20.77575825629952,0.0,0.0,0.0,1.0,2.0,7.0,69.0
1880196N20089,1880,1880,8.0,NI,0,UNNAMED,1880-07-15 00:00:00,21.0,87.6,34.68862275449102,,main,66.0,23.0,43.00021540631106,0.0,0.0,0.0,1.0,3.0,7.0,72.0
1880196N20089,1880,1880,8.0,NI,0,UNNAMED,1880-07-15 03:00:00,21.0,87.1,34.68862275449102,,main,23.0,0.0,51.904682368578825,0.0,0.0,0.0,1.0,3.0,7.0,75.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-01 03:00:00,20.1,88.3,34.68862275449102,,main,151.0,151.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,147.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-01 06:00:00,20.1,88.3,34.68862275449102,,main,151.0,151.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,150.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-01 09:00:00,20.1,88.3,34.68862275449102,,main,151.0,151.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,153.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-01 12:00:00,20.1,88.3,34.68862275449102,,main,151.0,151.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,156.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-01 15:00:00,20.1,88.3,34.68862275449102,,main,151.0,151.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,159.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-01 18:00:00,20.1,88.3,34.68862275449102,,main,151.0,151.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,162.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-01 21:00:00,20.1,88.3,34.68862275449102,,main,151.0,151.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,165.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-02 00:00:00,20.1,88.3,34.68862275449102,,main,151.0,151.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-02 03:00:00,20.1,88.3,34.68862275449102,,main,151.0,136.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-02 06:00:00,20.2,88.1,34.68862275449102,,main,127.0,113.0,23.654312983016837,0.0,0.0,0.0,1.0,0.0,8.0,6.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-02 09:00:00,20.3,88.0,34.68862275449102,,main,113.0,89.0,15.247101868418822,0.0,0.0,0.0,1.0,0.0,8.0,9.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-02 12:00:00,20.4,87.8,34.68862275449102,,main,89.0,70.0,23.63060149647938,0.0,0.0,0.0,1.0,0.0,8.0,12.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-02 15:00:00,20.4,87.6,34.68862275449102,,main,70.0,56.0,20.844199127560824,0.0,0.0,0.0,1.0,0.0,8.0,15.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-02 18:00:00,20.5,87.5,34.68862275449102,,main,56.0,53.0,15.23786969245086,0.0,0.0,0.0,1.0,0.0,8.0,18.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-02 21:00:00,20.6,87.4,34.68862275449102,,main,43.0,41.0,15.233223445615147,0.0,0.0,0.0,1.0,0.0,8.0,21.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-03 00:00:00,20.7,87.3,34.68862275449102,,main,31.0,31.0,15.228557143811242,0.0,0.0,0.0,1.0,1.0,8.0,24.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-03 03:00:00,20.7,87.3,34.68862275449102,,main,31.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,27.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-03 06:00:00,20.8,87.1,34.68862275449102,,main,10.0,0.0,23.58252698411566,0.0,0.0,0.0,1.0,1.0,8.0,30.0
1880214N20088,1880,1880,9.0,NI,0,UNNAMED,1880-08-03 09:00:00,20.9,87.0,34.68862275449102,,main,10.0,0.0,15.219164529258428,0.0,0.0,0.0,1.0,1.0,8.0,33.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-20 03:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,99.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-20 06:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,102.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-20 09:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,105.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-20 12:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,108.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-20 15:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,111.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-20 18:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,114.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-20 21:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,117.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-21 00:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,120.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-21 03:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,123.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-21 06:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,126.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-21 09:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,129.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-21 12:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,132.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-21 15:00:00,20.6,88.8,34.68862275449102,,main,112.0,112.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,135.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-21 18:00:00,20.6,88.8,34.68862275449102,,main,112.0,111.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,138.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-21 21:00:00,20.6,88.9,34.68862275449102,,main,111.0,111.0,10.4085069776032,0.0,0.0,0.0,1.0,5.0,8.0,141.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-22 00:00:00,20.6,88.9,34.68862275449102,,main,111.0,111.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,144.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-22 03:00:00,20.6,88.7,34.68862275449102,,main,113.0,100.0,20.81701297395828,0.0,0.0,0.0,1.0,6.0,8.0,147.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-22 06:00:00,20.7,88.3,34.68862275449102,,main,100.0,83.0,43.0801075424231,0.0,0.0,0.0,1.0,6.0,8.0,150.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-22 09:00:00,20.8,87.8,34.68862275449102,,main,83.0,33.0,53.16689942895249,0.0,0.0,0.0,1.0,6.0,8.0,153.0
1880233N21089,1880,1880,13.0,NI,0,UNNAMED,1880-08-22 12:00:00,21.0,87.2,34.68862275449102,,main,30.0,0.0,66.17591678727365,0.0,0.0,0.0,1.0,6.0,8.0,156.0
1880265N20088,1880,1880,20.0,NI,0,UNNAMED,1880-09-21 03:00:00,20.0,87.9,34.68862275449102,,main,122.0,99.0,10.448905048533724,0.0,0.0,0.0,1.0,1.0,9.0,27.0
1880265N20088,1880,1880,20.0,NI,0,UNNAMED,1880-09-21 06:00:00,20.1,87.7,34.68862275449102,,main,99.0,76.0,23.66608706380437,0.0,0.0,0.0,1.0,1.0,9.0,30.0
1880265N20088,1880,1880,20.0,NI,0,UNNAMED,1880-09-21 09:00:00,20.2,87.5,34.68862275449102,,main,76.0,61.0,23.65431298301566,0.0,0.0,0.0,1.0,1.0,9.0,33.0
